id,name,quantity,unit,price,clubcard_price,reduction_percent,absolute_savings
517,Creamfields Low Fat Natural Yogurt 500G,1.0,unit,0.35,,0.0,0.0
516,Tesco Gammon Joint With Honey Glaze 620G,1.0,unit,6.0,,0.0,0.0
515,Tesco Nectarines Minimum 4 Pack,4.0,units,2.0,,0.0,0.0
555,Tesco Finest 6 Free Range Bluebell Araucana Eggs,6.0,eggs,2.65,,0.0,0.0
556,Tesco British Brie 160G,160.0,,2.25,,0.0,0.0
557,Jus-Rol Pains Au Chocolat Dough 6 Pack 275G,6.0,packs,2.75,,0.0,0.0
558,Tesco Finest Echalion Shallots 400G,400.0,,1.5,,0.0,0.0
589,Tesco Edam Slices 250G,250.0,g,2.75,,0.0,0.0
587,Tesco Finest West Country Butter & Sea Salt 250G,250.0,g,2.6,,0.0,0.0
585,Tesco 2 Boneless Sea Bass Fillets 180G,180.0,g,4.25,,0.0,0.0
584,Tesco Fresh Lasagne Sheets 250G,250.0,g,2.0,,0.0,0.0
583,Tesco Red Leicester Cheese 220G,220.0,g,2.5,,0.0,0.0
582,Lurpak Slightly Salted Spreadable Blend of Butter and Rapeseed Oil 250g,250.0,g,3.1,,0.0,0.0
581,Tesco Finest Cottage Pie 400G,400.0,g,4.5,,0.0,0.0
578,Tesco Thin Cut Beef Steaks 395G,395.0,,4.05,,0.0,0.0
577,Stockwell & Co. Soft Spread 500G,500.0,,0.85,,0.0,0.0
576,Tesco 100% Squeezed & Pressed Orange & Mango Juice 1 Litre,1.0,,2.0,,0.0,0.0
575,Tesco Beansprouts 300G,300.0,,0.56,,0.0,0.0
1181,Tesco Danish Blue Cheese,150.0,g,2.5,,0.0,0.0
573,Tesco 12 Pork Sausages 681G,12.0,sausages,2.65,,0.0,0.0
572,Tesco 10 Mild Cheese Slices 200G,10.0,slices,0.99,,0.0,0.0
571,Love Beets No Vinegar Pouch Beetroot 280G,280.0,,1.25,,0.0,0.0
570,Tesco 100% Pure Pineapple Juice 1 Litre,1.0,,2.0,,0.0,0.0
569,Aero Chocolate Mousse 4 X59g,4.0,packs,1.9,,0.0,0.0
568,Tesco Finest 10 Tempura King Prawns 175G,10.0,prawns,4.5,,0.0,0.0
567,Tesco Filtered Whole Milk 2 Litre,2.0,,1.9,,0.0,0.0
566,Dairylea Cheese Slices 8 pack 8x20.5G,8.0,packs,1.5,,0.0,0.0
565,Tesco Sweet Chilli Houmous 182G,182.0,,1.35,,0.0,0.0
564,Tesco Beetroot Salad 160G,160.0,,1.35,,0.0,0.0
563,Tesco Finest Unsmoked Wiltshire Cured Back Bacon 8 Pack 240G,8.0,packs,3.5,,0.0,0.0
562,Tesco Paneer Cheese 200G,200.0,,1.75,,0.0,0.0
561,Oykos Peach Luxury Greek Style Yoghurt Dessert 4x110g,4.0,packs,1.95,,0.0,0.0
560,Oykos Blueberry Luxury Greek Style Yoghurt Dessert 4x110g,4.0,packs,1.95,,0.0,0.0
559,Primula Original Cheese Tube 140G,140.0,,2.0,,0.0,0.0
514,Tesco Perfectly Ripe Kiwi,1.0,unit,1.4,,0.0,0.0
513,Tesco Cauliflower & Broccoli Florets 400G (M),1.0,unit,1.29,,0.0,0.0
512,Tesco Passion Fruit 3 Pack,3.0,units,1.3,,0.0,0.0
474,Eastmans 4 Cured Pork Pies,260.0,g,1.19,,0.0,0.0
472,Flora Original Spread with Natural Ingredients,450.0,g,1.65,,0.0,0.0
470,Tesco Pak Choi,250.0,g,1.4,,0.0,0.0
469,Tesco Suffolk New Potatoes,750.0,g,1.35,,0.0,0.0
468,Tesco 24 Beef Meatballs,672.0,g,4.8,,0.0,0.0
467,Tesco Red Cabbage & Apple,300.0,g,2.25,,0.0,0.0
466,Tesco 18 Bitesize Mini Savoury Eggs,216.0,g,2.2,,0.0,0.0
464,Tesco Reduced Fat Houmous,200.0,g,1.35,,0.0,0.0
463,Le Rustique Brie,200.0,g,2.65,,0.0,0.0
461,Tesco Finest 2 Cod & Parsley Fishcakes,290.0,g,3.0,,0.0,0.0
459,Tesco Finest Fish Pie,400.0,g,4.5,,0.0,0.0
458,Tesco Finest Fish Pie,400.0,g,4.5,,0.0,0.0
456,Tesco British Single Cream,600.0,ml,2.0,,0.0,0.0
454,Tesco Cooked And Peeled King Prawns,150.0,g,3.5,,0.0,0.0
452,Président French Brie Cheese,200.0,g,2.95,,0.0,0.0
451,Port Salut Creamy French Cheese,185.0,g,2.95,,0.0,0.0
450,Tesco Lean Diced Beef,600.0,g,7.0,,0.0,0.0
449,Tesco Large Chicken Fillet Pack,1.6,kg,10.45,,0.0,0.0
448,Eastmans 8 Sausage Rolls,480.0,g,0.99,,0.0,0.0
447,Tesco 12 Salami Slices,100.0,g,1.1,,0.0,0.0
446,Tesco Limes,5.0,pack,1.19,,0.0,0.0
445,Tesco Carrot & Swede Mash,450.0,g,1.5,,0.0,0.0
444,Tesco Traditional Sliced Runner Beans,160.0,g,1.75,,0.0,0.0
443,Tesco Organic British Whole Milk,2.272,l,2.15,,0.0,0.0
442,Fresh & Naked Mixed Little Leaves,90.0,g,1.2,,0.0,0.0
441,Tesco Apple Snack Pack,80.0,g,0.6,,0.0,0.0
440,Ginsters Original Cornish Pasty,227.0,g,1.95,,0.0,0.0
439,Creamfields Lighter Mature Cheese,400.0,g,2.49,,0.0,0.0
473,Tesco Cranberry Juice Drink,1.0,litre,1.35,,0.0,0.0
475,Tesco Milk Chocolate Mousse,6.0,x60g,0.99,,0.0,0.0
511,Tesco Sage 20G,1.0,unit,0.52,,0.0,0.0
476,Tesco Spinach,500.0,g,1.66,,0.0,0.0
510,Tesco Cantaloupe Melon Each,1.0,unit,2.0,,0.0,0.0
509,Tesco Greek Style Yogurt 4 X 100G,4.0,units,1.2,,0.0,0.0
506,Flora Lighter Spread With Natural Ingredients,450.0,g,1.65,,0.0,0.0
505,Bury Black Pudding,230.0,g,1.2,,0.0,0.0
504,Tesco Finest Unsmoked Dry Cure Streaky Bacon,240.0,g,3.5,,0.0,0.0
503,Arla Protein Blueberry Yogurt,200.0,g,1.25,,0.0,0.0
502,Tesco Coriander,100.0,g,1.25,,0.0,0.0
501,Tesco Thin & Crispy Pepperoni Pizza,272.0,g,2.1,,0.0,0.0
500,Tesco British Whipping Cream,300.0,ml,1.35,,0.0,0.0
498,Tesco Gouda Slices,250.0,g,2.75,,0.0,0.0
497,Cathedral City Lighter Mature Cheddar Cheese,350.0,g,2.99,,0.0,0.0
496,Tesco Tomato & Mascarpone Sauce,350.0,g,1.9,,0.0,0.0
494,Tesco Beef Lasagne,400.0,g,3.3,,0.0,0.0
493,Tesco Finest Greek Yogurt,500.0,g,2.3,,0.0,0.0
492,Alpro Oat No Sugar Long Life Dairy Free Drink,1.0,l,2.0,,0.0,0.0
491,Tesco Finest 6 Pork & Apple Sausages,400.0,g,3.25,,0.0,0.0
490,Castello Creamy Blue Cheese,150.0,g,2.9,,0.0,0.0
489,Alpro Almond No Sugar Long Life Dairy Free Drink,1.0,l,2.0,,0.0,0.0
488,Tesco Finest 4 Beef Dripping Yorkshire Puddings,190.0,g,2.35,,0.0,0.0
486,Saint Agur Blue Cheese,150.0,g,3.2,,0.0,0.0
484,Tesco Thin Cut Pork Loin Steaks,6.0,pack,4.5,,0.0,0.0
483,Ilchester Applewood Smoked Cheddar Cheese,185.0,g,2.7,,0.0,0.0
481,Tesco Sirloin Steak,227.0,g,4.75,,0.0,0.0
480,Tesco Asparagus & Tenderstem Broccoli,190.0,g,2.25,,0.0,0.0
479,Creamfields 15 Cheese Slices,255.0,g,0.83,,0.0,0.0
478,Suntrail Farms Soft Citrus Pack,600.0,g,0.99,,0.0,0.0
477,Tesco British Cumberland Sausages,8.0,pack,1.79,,0.0,0.0
294,Tesco Leeks,,,0.7,,0.0,0.0
292,Mini Babybel Light Cheese Snacks,10.0,x 20g,2.59,,0.0,0.0
591,Tesco Thin & Crispy Cheese Feast Pizza 261G,261.0,g,2.1,,0.0,0.0
91,Tesco Ripe Bananas,5.0,,0.78,,0.0,0.0
104,Tesco Smoked Salmon,150.0,g,5.3,,0.0,0.0
103,Tesco Unsmoked Thick Cut Back Bacon,300.0,g,1.91,,0.0,0.0
102,Tesco Houmous,200.0,g,1.35,,0.0,0.0
101,Tesco Finest 6 Pork Sausages,400.0,g,3.25,,0.0,0.0
100,Cathedral City Mature Cheddar Cheese,350.0,g,2.99,,0.0,0.0
99,Tesco Finest 12 Pork British Chipolatas,375.0,g,3.25,,0.0,0.0
98,Tesco British Mature Grated Cheddar Cheese,250.0,g,2.65,,0.0,0.0
97,Tesco Extra Mature Cheddar Cheese,400.0,g,3.2,,0.0,0.0
96,Tesco Mature Cheddar,400.0,g,3.2,,0.0,0.0
95,Tesco Grated Mozzarella,250.0,g,2.65,,0.0,0.0
94,Oatly Barista Edition Oat Long Life Drink,1.0,litre,2.2,,0.0,0.0
93,Cathedral City Mature Cheddar Cheese,550.0,g,5.4,,0.0,0.0
92,Tesco Beef Lean Steak Mince 5% Fat,750.0,g,4.99,,0.0,0.0
90,Tesco Fine Beans,200.0,g,1.3,,0.0,0.0
73,Tesco Whole Large Cucumber,,,0.99,,0.0,0.0
89,Tesco Ready To Eat Large Avocados,1.0,,0.89,,0.0,0.0
88,Tesco Red Onions,1.0,,0.2,,0.0,0.0
87,Tesco Oranges,1.0,,0.3,,0.0,0.0
86,Nightingale Farms Cherry Tomatoes,250.0,g,0.69,,0.0,0.0
85,Tesco Swede,1.0,,0.63,,0.0,0.0
84,Tesco Honeydew Melon,1.0,,1.89,,0.0,0.0
83,Tesco Satsumas,600.0,g,1.35,,0.0,0.0
82,Tesco Little Gem Lettuce Twin Pack,2.0,,0.79,,0.0,0.0
81,Tesco Finest Baby Potatoes,750.0,g,1.4,,0.0,0.0
80,Tesco 2 British Chicken Breast Fillets,300.0,g,2.25,,0.0,0.0
79,Growers Harvest Pure Apple Juice,1.0,litre,0.99,,0.0,0.0
78,Tesco Brown Onions,1.0,kg,0.99,,0.0,0.0
77,Tesco Baby Spinach,250.0,g,1.15,,0.0,0.0
105,Tesco Courgettes,,,0.52,,0.0,0.0
106,Tesco Miniature Potatoes,750.0,g,1.3,,0.0,0.0
107,Tesco Maris Piper Potatoes,1.25,kg,1.45,,0.0,0.0
108,Tesco Peeled Brussels Sprouts,200.0,g,1.5,,0.0,0.0
140,Tesco Red Grapefruit Each,1.0,each,0.55,,0.0,0.0
138,Tesco Curly Kale 180G,180.0,g,0.9,,0.0,0.0
137,Tesco Lactose Free Semi Skimmed Dairy Drink 1Ltr,1.0,litre,0.99,,0.0,0.0
136,Tesco Babyleaf Salad 90G,90.0,g,0.85,,0.0,0.0
135,Tesco Conference Pears Pack 610G,610.0,g,1.7,,0.0,0.0
134,Tesco Greek Style Yogurt 500G,500.0,g,1.1,,0.0,0.0
133,Tesco Mixed Leaf Salad 120G,120.0,g,1.0,,0.0,0.0
132,Wildlife Choobs Strawberry Raspberry & Apricot Kids Yoghurt Tubes 6x37g,6.0,pack,1.2,,0.0,0.0
131,Tesco British Chicken Breast Mini Fillets 400G,400.0,g,3.75,,0.0,0.0
130,Tesco Sour Cream & Chive Dip 200G,200.0,g,1.35,,0.0,0.0
129,Tesco Finest Red Potatoes 2Kg,2.0,kg,2.2,,0.0,0.0
128,Tesco 100% Pressed Apple Juice 1 Litre,1.0,litre,2.0,,0.0,0.0
127,Tesco Finest Sugarbelle Tomatoes 220G,220.0,g,2.0,,0.0,0.0
124,Jus-Rol Puff Pastry Ready Rolled Sheet 320G,320.0,g,1.75,,0.0,0.0
123,Tesco Free Range Eggs Very Large 6 Pack,6.0,pack,2.25,,0.0,0.0
122,Tesco Perfectly Ripe Mango,,,0.95,,0.0,0.0
120,Tesco Parsnips,,,0.23,,0.0,0.0
119,Tesco Celery,,,0.75,,0.0,0.0
118,Tesco Celery Sticks,250.0,g,0.9,,0.0,0.0
117,Tesco Baby Potatoes,1.0,kg,1.2,,0.0,0.0
116,Tesco Tomatoes On The Vine,500.0,g,1.19,,0.0,0.0
114,Suntrail Farms Price Lemons,4.0,,0.69,,0.0,0.0
113,Tesco Prime Cuts Roast Beef,90.0,g,2.0,,0.0,0.0
112,Creamfields Soft Cheese,200.0,g,0.85,,0.0,0.0
111,Tesco Garlic Flatbread,255.0,g,2.3,,0.0,0.0
110,Dale Farm Butter Milk,568.0,ml,0.8,,0.0,0.0
109,Elmlea Double Alternative To Cream,270.0,ml,1.05,,0.0,0.0
76,Tesco Tenderstem Broccoli,200.0,g,1.6,,0.0,0.0
72,Tesco Baby Button Mushrooms 200G,200.0,g,1.15,,0.0,0.0
291,Tesco Wafer Thin Honey Roast Ham,125.0,g,1.45,,0.0,0.0
18,Tesco Lemons,1.0,,0.3,,0.0,0.0
33,Tesco Beef Lean Steak Mince 500G 5% Fat,500.0,g,3.49,,0.0,0.0
32,Tesco All Rounder Potatoes 2Kg,2.0,kg,1.35,,0.0,0.0
31,Tesco Cauliflower Each,1.0,each,1.19,,0.0,0.0
30,Tesco 4 Baking Potatoes,4.0,each,0.79,,0.0,0.0
29,"Tesco British Whole Milk 2.272L, 4 Pints",2.272,litre,1.45,,0.0,0.0
28,Tesco Carrots Loose,,,0.11,,0.0,0.0
27,Tesco Orange Juice Smooth 1 Litre,1.0,litre,1.35,,0.0,0.0
25,Tesco Broccoli,375.0,g,0.82,,0.0,0.0
24,Tesco Small Bananas,6.0,,0.75,,0.0,0.0
22,Tesco Bananas Loose,,,0.16,,0.0,0.0
21,Tesco Parsnips,500.0,g,0.75,,0.0,0.0
20,Tesco Carrots,1.0,kg,0.69,,0.0,0.0
19,Tesco Brown Onions Loose,,,0.11,,0.0,0.0
16,Tesco British Semi Skimmed Milk,2.272,l,1.45,,0.0,0.0
70,"Tesco British Whole Milk 1.13L, 2 Pints",1.13,l,1.2,,0.0,0.0
15,Tesco Bunched Spring Onions,100.0,g,0.65,,0.0,0.0
14,Tesco Raspberries,150.0,g,1.9,,0.0,0.0
13,Tesco British Skimmed Milk,2.272,l,1.45,,0.0,0.0
12,Tesco Iceberg Lettuce,1.0,,0.89,,0.0,0.0
11,Tesco Strawberries,227.0,g,2.3,,0.0,0.0
10,Tesco Chestnut Vitamin D Mushrooms,250.0,g,1.1,,0.0,0.0
9,Tesco Whole Cucumber,1.0,,0.89,,0.0,0.0
8,Tesco Brown Onions Minimum 3 Pack,3.0,,1.0,,0.0,0.0
7,Tesco Ripe & Ready Twin Pack Avocados,2.0,,1.6,,0.0,0.0
6,Tesco Sweet Peppers,500.0,g,1.79,,0.0,0.0
5,Tesco British Semi Skimmed Milk,1.13,l,1.2,,0.0,0.0
4,Tesco British Unsalted Butter,250.0,g,1.89,,0.0,0.0
3,Tesco British Salted Block Butter,250.0,g,1.89,,0.0,0.0
34,Lurpak Slightly Salted Spreadable 500G,500.0,g,4.9,,0.0,0.0
35,Tesco Pink Lady Apple Minimum 5 Pack,5.0,each,2.8,,0.0,0.0
36,Tesco Large Free Range Eggs 12 Pack,12.0,each,3.15,,0.0,0.0
37,Tesco British Double Cream 600Ml,600.0,ml,2.3,,0.0,0.0
69,Tesco Red Onions 3Pack Minimum,3.0,,1.0,,0.0,0.0
68,Tesco Finest 10 Pigs In Blankets 210G,210.0,g,3.25,,0.0,0.0
67,Tesco Unsmoked Back Bacon 10 Rashers 300G,300.0,g,1.89,,0.0,0.0
66,Tesco Filtered Semi Skimmed Milk 2 Litre,2.0,litre,1.9,,0.0,0.0
65,"Tesco British Skimmed Milk 1.136L, 2 Pints",1.136,l,1.2,,0.0,0.0
64,Tesco Finest Piccobella Tomatoes 220G,220.0,g,2.0,,0.0,0.0
62,Tesco Gala Apple Minimum 5 Pack,5.0,,1.7,,0.0,0.0
60,Biocol Skimmed Milk 1 Litre,1.0,litre,1.8,,0.0,0.0
59,Tesco British Semi Skimmed Longlife Uht Milk 1 Litre,1.0,litre,1.3,,0.0,0.0
58,Tesco Large Baking Potatoes Loose,,,0.24,,0.0,0.0
57,Growers Harvest Orange Juice Smooth 1L,1.0,l,1.19,,0.0,0.0
56,Tesco Closed Cup Mushrooms 400G,400.0,g,1.19,,0.0,0.0
55,Tesco British Chicken Breast Portions 650G,650.0,g,4.49,,0.0,0.0
54,Tesco 100% Pure Orange Juice Smooth 1 Litre,1.0,litre,1.19,,0.0,0.0
53,Tesco 2 Boneless Salmon Fillets 260G,260.0,g,4.85,,0.0,0.0
52,Tesco Leeks 500G,500.0,g,1.39,,0.0,0.0
50,Rosedene Farms Small Apple 6 Pack,6.0,each,1.09,,0.0,0.0
48,Tesco Pure Apple Juice 1 Litre,1.0,litre,1.35,,0.0,0.0
47,Tesco Lemons 4 Pack,4.0,each,1.2,,0.0,0.0
46,Tesco Blueberries 150G,150.0,g,1.8,,0.0,0.0
45,Cravendale Filtered Fresh Semi Skimmed Milk 2L Fresher for Longer,2.0,litre,2.7,,0.0,0.0
43,Nightingale Farms Peppers 375G,375.0,g,1.59,,0.0,0.0
42,Tesco Medium Free Range Eggs 6 Pack,6.0,each,1.6,,0.0,0.0
41,Tesco British Double Cream 300Ml,300.0,ml,1.35,,0.0,0.0
40,Tesco Medium Free Range Eggs 12 Pack,12.0,each,2.65,,0.0,0.0
39,Rosedene Farms Gala Apples 6 Pack,6.0,each,1.49,,0.0,0.0
38,Tesco Large Free Range Eggs 6 Pack,6.0,each,1.95,,0.0,0.0
141,Tesco Aubergine Each,1.0,each,0.95,,0.0,0.0
142,Creamfields Double Cream 300Ml,300.0,ml,1.05,,0.0,0.0
145,Tesco 100% Pure Squeezed Orange Juice With Bits 1 Litre,1.0,litre,2.0,,0.0,0.0
238,Creamfields 4 Pack Strawberry Raspberry Yogurt Pouches,320.0,g,0.85,,0.0,0.0
255,Willow Farm Chicken Breast Portions,9001.2,,6.81,,0.0,0.0
253,Tesco Stringless Beans,180.0,,1.4,,0.0,0.0
252,Tesco Peppery Babyleaf Rocket Salads,90.0,,1.35,,0.0,0.0
251,Creamfields Grated Cheddar,500.0,,2.99,,0.0,0.0
249,Tesco Parmigiano Reggiano Cheese,200.0,,3.5,,0.0,0.0
248,Tesco Finest 6 British Pork & Caramelised Onion Sausages,400.0,,3.25,,0.0,0.0
246,Tesco Grated Parmigiano Reggiano,100.0,,2.5,,0.0,0.0
244,Tesco Whole Chicken Extra Large,,,6.0,,0.0,0.0
243,Creamfields Apricot Strawberry Raspberry Fromage Frais,12.0,x 50g,0.8,,0.0,0.0
242,Tesco Sweetcorn Cobettes,4.0,pack,1.29,,0.0,0.0
241,Tesco Cut Basil,30.0,g,0.52,,0.0,0.0
240,Tesco Pineapple,,,0.99,,0.0,0.0
239,Tesco Radish Pack,240.0,g,0.56,,0.0,0.0
237,Suntrail Farms Ripen At Home Plum,400.0,g,1.19,,0.0,0.0
146,Growers Harvest Pure Apple Juice 1 Litre,1.0,litre,0.85,,0.0,0.0
236,Rosedene Farms Small Pear Pack,550.0,g,0.99,,0.0,0.0
234,Tesco Blueberries,500.0,g,4.5,,0.0,0.0
232,Tesco Ready To Eat Seasonal Pears,4.0,pack,1.99,,0.0,0.0
231,Tesco Soured Cream,300.0,ml,0.99,,0.0,0.0
230,Tesco Root Ginger,,,0.55,,0.0,0.0
229,Creamfields Uht Semi Skimmed Milk,1.0,litre,0.69,,0.0,0.0
228,Flora Buttery Spread with Natural Ingredients,450.0,g,1.65,,0.0,0.0
227,Tesco Greek Style Natural Yogurt,1.0,kg,1.95,,0.0,0.0
226,Tesco Egg Noodles,300.0,g,1.3,1.3,0.0,0.0
225,Tesco Cauliflower Cheese,350.0,g,2.0,2.0,0.0,0.0
224,Tesco Lean Diced Beef,400.0,g,4.7,,0.0,0.0
222,Jaffa Jumbo Orange,4.0,pack,2.1,,0.0,0.0
221,Mini Babybel Original Cheese Snacks,10.0,x20g,2.59,,0.0,0.0
256,Tesco Organic Houmous,200.0,,1.65,,0.0,0.0
257,Tesco Diced Beef,400.0,,4.19,,0.0,0.0
258,Tesco Finest Smoked Dry Cure Back Bacon,240.0,,3.5,,0.0,0.0
259,Tesco Longlife Almond Drink Unsweetened,1.0,,1.25,,0.0,0.0
289,Ski Smooth Strawberry & Raspberry Yogurt,4.0,x120g,1.5,,0.0,0.0
288,Tesco Beef Rump Steak,255.0,g,3.84,,0.0,0.0
287,Yeo Valley Organic Spreadable Blend of Butter and Rapeseed Oil,400.0,g,3.7,,0.0,0.0
286,Anchor Spreadable Blend of Butter and Rapeseed Oil,400.0,g,3.75,,0.0,0.0
285,Anchor Lighter Spreadable Blend of Butter and Rapeseed Oil,400.0,g,3.75,,0.0,0.0
284,Happy Egg Free Range Eggs,6.0,pack,2.8,,0.0,0.0
282,Oatly Whole Oat Chilled Drink,1.0,l,2.2,,0.0,0.0
281,Tesco British Chicken Thigh Fillets,600.0,g,5.0,,0.0,0.0
280,Tesco Lamb Whole Leg Joint,1.833,kg,26.95,,0.0,0.0
279,Eastmans Corned Beef Slices,150.0,g,1.24,,0.0,0.0
278,Growers Harvest Orange Juice Smooth,2.0,l,1.99,,0.0,0.0
277,Tesco Butterpak Salted Spreadable,500.0,g,2.09,,0.0,0.0
276,Tesco Pizza Pepperoni,120.0,g,1.05,,0.0,0.0
275,Tesco Fresh Cut Flat Leaf Parsley,30.0,g,0.52,,0.0,0.0
274,Tesco Red Onions Pack,1.0,kg,0.95,,0.0,0.0
273,Tesco Red Chillies,60.0,g,0.6,,0.0,0.0
272,Tesco Diced Onion,400.0,g,1.0,,0.0,0.0
271,Suntrail Farms Price Orange,5.0,pack,0.99,,0.0,0.0
270,Tesco Peeled Baby Sprouts,180.0,g,1.6,,0.0,0.0
269,Eastman's Cooked Ham,125.0,g,0.92,,0.0,0.0
267,Tesco Finest Extra Fine Beans,200.0,g,1.55,,0.0,0.0
265,Tesco British Soured Cream,150.0,,0.75,,0.0,0.0
264,Eastmans Wafer Thin Cooked Ham,125.0,,1.15,,0.0,0.0
263,Tesco British Creme Fraiche,300.0,,0.85,,0.0,0.0
262,Tesco Family Pack Mushrooms,625.0,,1.8,,0.0,0.0
261,Tesco 50% Less Fat Creme Fraiche,300.0,,0.85,,0.0,0.0
260,Tesco Large Flat Mushrooms,250.0,,1.25,,0.0,0.0
220,Tesco Golden Delicious Apple,5.0,pack,1.7,,0.0,0.0
219,Creamfields Mature White Cheddar,400.0,g,2.49,,0.0,0.0
218,Tesco British Single Cream,300.0,millilitre,1.2,,0.0,0.0
177,Eastmans Wafer Thin Cooked Ham 400G,400.0,g,2.09,,0.0,0.0
175,Tesco Courgettes,1.0,,1.29,,0.0,0.0
174,Tesco Organic Carrots 700G,700.0,g,1.15,,0.0,0.0
173,Tesco Garlic Large,1.0,,0.55,,0.0,0.0
172,Tesco Green Beans 80G,80.0,g,1.25,,0.0,0.0
171,"Tesco British Semi Skimmed Milk 568 Ml, 1 Pint",568.0,ml,0.85,,0.0,0.0
170,Cravendale Filtered Fresh Whole Milk 2L Fresher for Longer,2.0,l,2.7,,0.0,0.0
168,Tesco 6 Mini Melton Mowbray Pork Pies 300G,300.0,g,1.99,,0.0,0.0
167,Tesco Smoked Streaky Bacon 14 Rashers 300G,300.0,g,2.29,,0.0,0.0
166,Creamfields Uht Skimmed Milk 1 Litre,1.0,l,0.69,,0.0,0.0
165,Arla Bob Skimmed Milk 2 Litre,2.0,l,2.65,,0.0,0.0
164,Tesco Granny Smith Apple Minimum 5 Pack,5.0,pack,1.7,,0.0,0.0
163,Eastman's Sliced Cooked Chicken 240G,240.0,g,1.99,,0.0,0.0
162,Boursin Garlic & Herb Soft Cheese 150 G,150.0,g,2.95,,0.0,0.0
161,Cravendale Filtered Fresh Semi Skimmed Milk 1L Fresher for Longer,1.0,l,1.75,,0.0,0.0
160,Big & Fresh Barn Eggs 10 Large,10.0,eggs,2.75,,0.0,0.0
158,Tesco Oat Drink 1 Litre,1.0,l,1.45,,0.0,0.0
157,Tesco British Skimmed Longlife Uht Milk 1 Litre,1.0,l,1.3,,0.0,0.0
156,Tesco Beef Mince 500G 20% Fat,500.0,g,2.49,,0.0,0.0
155,Grower's Harvest Orange Juice Smooth 1 Litre,1.0,l,0.85,,0.0,0.0
154,Growers Harvest Unsweetened Soya Drink 1L,1.0,l,0.5,,0.0,0.0
153,Tesco Sweetheart Cabbage Each,1.0,each,0.69,,0.0,0.0
152,Tesco Large Sweet Potatoes Loose Class 1,,,0.42,,0.0,0.0
151,Perfectly Imperfect Parsnips 500G,500.0,g,0.55,,0.0,0.0
150,Tesco Romaine Lettuce Hearts Twin Pac,2.0,pac,1.15,,0.0,0.0
149,Tesco 15 British Mixed Weight Eggs,15.0,eggs,1.99,,0.0,0.0
148,Tesco Yellow Peppers Each,1.0,each,0.59,,0.0,0.0
147,Tesco Lean Beef Steak Mince 5% Fat 250G,250.0,g,2.19,,0.0,0.0
176,Tesco Baby Cucumbers 200G,200.0,g,1.0,,0.0,0.0
178,Tesco Fresh Cut Coriander 30G,30.0,g,0.52,,0.0,0.0
217,Tesco 2 Garlic Baguettes,410.0,gram/pack,1.8,,0.0,0.0
179,Tesco Mashed Potato 425G,425.0,g,0.84,,0.0,0.0
216,Tesco British Blue Stilton Cheese,220.0,gram,2.75,,0.0,0.0
215,Arla LactoFREE Semi Skimmed Milk Drink,1.0,litre,1.85,,0.0,0.0
214,Tesco Soft Cheese Plain Full Fat,200.0,gram,1.5,,0.0,0.0
213,Tesco Unsmoked Streaky Bacon,14300.0,gram/pack,2.29,,0.0,0.0
212,Tesco British Extra Mature Grated Cheddar Cheese,250.0,gram,2.65,,0.0,0.0
210,Tesco British Mild Cheddar Cheese,400.0,gram,3.2,,0.0,0.0
208,Tesco Grated Mozzarella & Cheese Mix,200.0,gram,2.65,,0.0,0.0
207,Cathedral City Extra Mature Cheddar Cheese,550.0,gram,5.4,,0.0,0.0
206,Tesco White Cabbage,1.0,each,0.8,,0.0,0.0
205,Tesco Perfectly Imperfect Carrots,1.5,kilogram,0.79,,0.0,0.0
204,Tesco Savoy Cabbage,1.0,each,0.75,,0.0,0.0
202,Tesco Sweet Gem Lettuce,1.0,each,1.0,,0.0,0.0
201,Suntrail Farms Grapes,500.0,gram,1.59,,0.0,0.0
199,Tesco Butternut Squash,1.0,each,1.45,,0.0,0.0
198,Fridge Raiders Roast Chicken Bites,322.5,gram/pack,1.6,,0.0,0.0
197,Tesco Wild Rocket,60.0,gram,0.85,,0.0,0.0
196,Tesco Orange,5.0,pack,1.5,,0.0,0.0
195,Tesco Organic British Semi Skimmed Milk,2.2724,litre/pint,2.15,,0.0,0.0
194,Tesco Smoked Thick Cut Back Bacon 300G,300.0,g,1.91,,0.0,0.0
192,Tesco Finest Tomatoes On The Vine 450G,450.0,g,2.0,,0.0,0.0
190,Tesco Finest Jacket Potatoes 4 Pack,4.0,,1.5,,0.0,0.0
189,Tesco Finest Spanish Chorizo Ring 225G,225.0,g,2.5,,0.0,0.0
188,Large Conference Pears Loose Class 1,1.0,,0.49,,0.0,0.0
187,Tesco Extra Thick Double Cream 300Ml,300.0,ml,1.7,,0.0,0.0
186,Tesco British Medium Grated Cheddar Cheese 250 G,250.0,g,2.65,,0.0,0.0
185,Tesco Medium Cheddar 400G,400.0,g,3.2,,0.0,0.0
182,Tesco Red Cabbage Each,1.0,,0.8,,0.0,0.0
590,"Tesco British Mild Cheddar Cheese 10 Slices, 250 G",250.0,g,2.75,,0.0,0.0
574,Tesco Garlic Baguette 205G,205.0,,1.0,,0.0,0.0
592,Cecile's Cuisine 16 Cocktail Blinis 135G,135.0,g,2.2,,0.0,0.0
1013,Fage Total 0%Fat Greek Recipe Yogurt 450G,450.0,g,3.5,,0.0,0.0
970,Tesco Lamb Chops,300.0,g,5.95,,0.0,0.0
969,Willow Farm Chicken Drumsticks,9001200.0,g,2.09,,0.0,0.0
